text,label
"আজ রাজনৈতিক দলের নেতাদের মধ্যে যেভাবে একে অপরকে ধ্বংস করছে, তা দেশের জন্য খুবই খারাপ!", angry
"আজ রাজনীতি নিয়ে যতটুকু আলোচনা হচ্ছে তা দেশের জন্য একটা বড় বিপদ!", angry
"আজ দেশে রাজনৈতিক নেতাদের মধ্যে হিংসা বেড়েছে, যা খুবই রাগান্বিত করছে!", angry
"আজকের রাজনীতি এতোই হতাশাজনক যে দেশ আর কোনো দিন ভালো হতে পারবে না!", angry
"রাজনৈতিক দুর্বৃত্তদের কারণে দেশের ভবিষ্যত অত্যন্ত অন্ধকার, আমি খুব রেগে গেছি!", angry
"আজ দেশের রাজনীতি জনগণের পক্ষে না, নেতাদের পক্ষে চলছে, এটা একেবারে অগ্রহণযোগ্য!", angry
"আজ রাজনীতির মাঠে শুধু রাজনৈতিক স্বার্থ আর ক্ষমতার খেলা চলছে, সত্যিই খুব রেগে গেছি!", angry
"আজ রাজনীতির পরিবেশে এমন বিভাজন সৃষ্টি হয়েছে, যা দেশকে অস্থির করে দিচ্ছে!", angry
"আজ দেশের রাজনীতিতে নেতাদের ক্ষমতার লোভ দেখে সত্যিই খুব রেগে গেছি!", angry
"রাজনৈতিক দলগুলোর মধ্যে অব্যবস্থাপনা ও প্রতারণা দেখে আমি রেগে গেছি!", angry
"আজ দেশের রাজনীতি একেবারে বিপদগামী, দেশের ভবিষ্যত নিয়ে চিন্তিত!", angry
"আজ বাজারে গিয়ে দেখলাম সবজি ও ফলের দাম কমেছে, খুব খুশি হলাম!", happy
"আজ বাজারে গিয়ে প্রচুর নতুন পণ্য এসেছে, আমি খুবই আনন্দিত!", happy
"আজ বাজারে গিয়ে অনেক ভালো অফার পেয়েছি, মজার শপিং করেছি!", happy
"বাজারে গিয়ে আমি নতুন কিছু সিজনাল ফল পেয়েছি, খুব ভালো লাগলো!", happy
"আজ বাজারে গিয়ে সবচেয়ে পছন্দের পণ্য কিনে নিলাম, দারুণ আনন্দ পেয়েছি!", happy
"বাজারে এসে সব কিছু এত সুন্দরভাবে সাজানো ছিল, মনটা খুব ভালো হয়ে গেলো!", happy
"আজ বাজারে গিয়ে নানা ধরনের নতুন পণ্য দেখে আমি খুব খুশি!", happy
"বাজারে গিয়ে অনেক ভালো কুয়ালিটির পণ্য পেয়ে বেশ আনন্দিত হলাম!", happy
"আজ বাজারে গিয়ে অনেক সস্তা দামে পছন্দের জিনিসগুলো কিনে নিলাম, সত্যিই আনন্দিত!", happy
"আজকের বাজারে গিয়ে খুব ভালো অফার পেলাম, শপিংটা দারুণ হলো!", happy
"বাজারে গিয়ে দেখলাম দাম অনেক কমেছে, তাই কেনাকাটা করে খুব খুশি হলাম!", happy
"বাজারে নতুন আসা পোশাকের ডিজাইন দেখে খুব ভালো লাগলো!", happy
"আজ বাজারে গিয়ে শপিং করার জন্য দারুণ সময় কাটালাম, মন ভালো হয়ে গেলো!", happy
"বাজারে গিয়ে দেখে মনে হচ্ছে, আমাদের এলাকার সব পণ্যের মান বেশ ভালো!", happy
