Unnamed: 0,cleaned,classes
,আমি প্রকৃতিক সৌন্দর্যে নিমগ্ন ছিলাম আমার খুব পছন্দ হয়েছে এটি আমি এখনই এটি পরবো ,joy
,সাসপেন্ড করছে বাসায় বসে আরাম করবে সরকারের এমনিতেই লোকবল কম তার সাবঅর্ডেনেটদের উপর এখন চাপ বাড়বে,disgust
,আমি মানসিক হাসপাতালে কাটিয়ে এখন সামান্য সুস্থ তাও অন্ধকার দেখলে প্রচণ্ড ভয়ে চিল্লায়ে উঠি,fear
,আজ শনিবার সকাল আটটা থেকে ঢাকা শহর বিশ্বের সবচেয়ে দূষিত শহরের তালিকায় শীর্ষে উঠে এসেছে,sadness
,আমাদের সমাজের মানুষরা সন্তান হলে খুশি হয় মেয়ে হলে একটু কম খুশি হয় ছেলে হলে মহা খুশি হয়,disgust
,আমাদের এলাকায় এক পুলিশকে সন্তাস গুলি করেছিল বাকি পুলিশ গুলি না চালায়ে পালায়ে ছিল,fear
,তাহসিন বস আজ আপনার নবেল ম্যানকেনিয়ে বানানো ভিডিওটা দেখলাম আসলে আপনার সব ভিডিও গুলাই আমার খুব ভালো লাগে সব ভিডিওই আমি দেখি তবে রাবিন্দ্রনাথকে নিয়ে আপনার বলা সব কথা গুলাই ঠিক আছে,joy
,তোমায় আজো আর দোষ দিব না শুধু যাওয়ার সময় বলে যাবো জীবনের শেষ পথে গেলেও তোমায় মনে রাখবো মনে রেখো তখন চাইলেও আর আমায় ফিরে পাবে না,sadness
,কি একটা সাইকেল পিছনে সিট ও নাই কথাটা জোস ছিল গল্পটা অসাধারণ ছিল,joy
,বৃক্ষমেলায় আছে থাইল্যান্ডের গ্রাফটিং করা থাই আম ই টু আর টু আছে চার কেজি ওজনের আম ফোর কেজি বিদেশি গোল্ডেন বল ক্যাকটাসের দাম লাখ টাকার মতো আরও আছে থাইল্যান্ড থেকে আনা ক্যাকটাস বিক্রেতারা জানান এগুলোর রক্ষণাবেক্ষণ এবং যত্নে খরচ বেশি তাই দামও বেশি,surprise
,প্রসব পরবর্তী জরায়ুর অতিরিক্ত রক্তক্ষরণে ঢাকা মেডিকেল কলেজ হাসপাতালে একদিন আঠারো বছর বয়েসী একটি মেয়ে মারা যায় ড সায়েবা আক্তার তখন ওই হাসপাতালের গাইনি বিভাগের প্রধান,sadness
,বিশ্ববিদ্যালয়জীবনে টাকার অভাবে কখনো কখনো না খেয়ে দিন কাটিয়েছেন স্বাবলম্বী হওয়ার জন্য শিক্ষক হওয়ার স্বপ্ন বাদ দিয়েছেন পেশাজীবনে বড় পদ ছেড়ে ছোট পদে যোগ দিয়েছেন,sadness
