cleaned,classes
নোংরামি অশুদ্ধ বাক্যগঠন যেই ভাষার জন্য প্রাণ দিলো এত তাজা লোক যেই মহান শহীদদের স্মরণে আয়োজিত হয় বইমেলাসেখানেই ভাষার এত কুৎসিত ব্যবহার আমায় গভীর ভাবে ভাবায় এ নিয়ে সুশীল সমাজ এমনকি গণ্যমান্য ব্যক্তিবর্গ কেও কিছু বলছে না,sadness
কি সুন্দর লিখিস রে পড়লেই মন ভালো হয়ে যায় ছুঁয়ে গেল লেখাটা ,joy
অনেকদিন পর ভাইদের সাথে দেখা Avishek Das Avi ভাইয়ের সাথে আড্ডা দিয়ে অনেক মজা পেলাম,joy
সামান্য অসুখে কম ভিজিটের জুনিয়র ডাক্তারকে দেখালেও পারত অথচ তারা নামকরা প্রফেসর ডাক্তার দেখাতে চান এই নামকরা প্রফেসরের বয়স কত তার জীবনের সংগ্রামের গল্পটা কেউ জানেন দিন শেষে ডাক্তারকে তারা গালি দিয়ে গেছে তিন মিনিটে হাজার টাকা বাপরে বাপ,disgust
খুব মজা হলো আর সাথে হাসি সত্যি আগের সিনেমাতে মজা আছে,joy
প্রতিদিন রাত জেগে চ্যাটিং করা ছেলেটাও চায় তার হুবু বউয়ের যেন ফেসবুক আইডি না থাকে  কি আজব চিন্তাধারা ভাবা যায়,disgust
এতরাতে তুমি কোন আক্কেলে এলে গ্রামে এত রাতে গাড়ি পাবে কোথেকে,disgust
বর সেই এলাকার ছিলো নাতারপরও রোজ সেই সময়ে এলাকায় গিয়ে দাঁড়িয়ে থাকতোআবার যদি দেখা পেয়ে যায়কিন্তু আফসোসদিনের পর দিন গেলোকিন্তু দেখা মিললো না,sadness
যে মানুষটি সকলের হৃদয়ে বাস করে সেই প্রকৃত ভালোবাসা ,joy
সকালে মামাবাড়ি থেকে চুয়েট এসে সুফিয়া কামাল হলে জিনিস পাতি রেখে অডিটোরিয়ামে পৌঁছাতেই অডির অবস্থা দেখে মন খারাপ হয়ে গিয়েছিলো এত বাজে কেন দেখতে,sadness
